ncessch,school_name,school_year,year_start,enrollment,is_interpolated,include
090192000369,M. L. King Jr. Middle School,2010-11,2010,469.0,False,True
090192000369,M. L. King Jr. Middle School,2011-12,2011,407.0,False,True
090192000369,M. L. King Jr. Middle School,2012-13,2012,383.0,False,True
090192000369,M. L. King Jr. Middle School,2013-14,2013,316.0,False,True
090192000369,M. L. King Jr. Middle School,2014-15,2014,329.0,False,True
090192000369,M. L. King Jr. Middle School,2015-16,2015,356.0,False,True
090192000369,M. L. King Jr. Middle School,2016-17,2016,294.0,False,True
090192000369,M. L. King Jr. Middle School,2017-18,2017,236.0,False,True
090192000369,M. L. King Jr. Middle School,2018-19,2018,182.0,False,True
090192000369,M. L. King Jr. Middle School,2019-20,2019,169.0,False,True
090192000369,M. L. King Jr. Middle School,2020-21,2020,274.0,False,True
090192000369,M. L. King Jr. Middle School,2021-22,2021,215.0,False,True
090192000369,M. L. King Jr. Middle School,2022-23,2022,203.0,False,True
090192000369,M. L. King Jr. Middle School,2023-24,2023,187.0,False,True
090192000369,M. L. King Jr. Middle School,2024-25,2024,184.0,False,True
090192000371,Mcdonough Middle School,1986-87,1986,648.0,False,True
090192000371,Mcdonough Middle School,1987-88,1987,686.0,False,True
090192000371,Mcdonough Middle School,1988-89,1988,768.0,False,True
090192000371,Mcdonough Middle School,1989-90,1989,795.0,False,True
090192000371,Mcdonough Middle School,1990-91,1990,852.0,False,True
090192000371,Mcdonough Middle School,1991-92,1991,869.0,False,True
090192000371,Mcdonough Middle School,1992-93,1992,831.0,False,True
090192000371,Mcdonough Middle School,1993-94,1993,781.0,False,True
090192000371,Mcdonough Middle School,1994-95,1994,769.0,False,True
090192000371,Mcdonough Middle School,1995-96,1995,795.0,False,True
090192000371,Mcdonough Middle School,1996-97,1996,818.0,False,True
090192000371,Mcdonough Middle School,1997-98,1997,594.0,True,True
090192000371,Mcdonough Middle School,1998-99,1998,594.0,True,True
090192000371,Mcdonough Middle School,1999-00,1999,371.0,False,True
090192000371,Mcdonough Middle School,2000-01,2000,391.0,False,True
090192000371,Mcdonough Middle School,2001-02,2001,559.0,False,True
090192000371,Mcdonough Middle School,2002-03,2002,543.0,False,True
090192000371,Mcdonough Middle School,2003-04,2003,539.0,False,True
090192000371,Mcdonough Middle School,2004-05,2004,491.0,False,True
090192000371,Mcdonough Middle School,2005-06,2005,504.0,False,True
090192000371,Mcdonough Middle School,2006-07,2006,464.0,False,True
090192000371,Mcdonough Middle School,2007-08,2007,441.0,False,True
090192000371,Mcdonough Middle School,2008-09,2008,396.0,False,True
090192000371,Mcdonough Middle School,2009-10,2009,358.0,False,True
090192000371,Mcdonough Middle School,2010-11,2010,422.0,False,True
090192000371,Mcdonough Middle School,2011-12,2011,453.0,False,True
090192000371,Mcdonough Middle School,2012-13,2012,385.0,False,True
090192000371,Mcdonough Middle School,2013-14,2013,291.0,False,True
090192000371,Mcdonough Middle School,2014-15,2014,252.0,False,True
090192000371,Mcdonough Middle School,2015-16,2015,239.0,False,True
090192000371,Mcdonough Middle School,2016-17,2016,261.0,False,True
090192000371,Mcdonough Middle School,2017-18,2017,237.0,False,True
090192000371,Mcdonough Middle School,2018-19,2018,294.0,False,True
090192000371,Mcdonough Middle School,2019-20,2019,391.0,False,True
090192000371,Mcdonough Middle School,2020-21,2020,345.0,False,True
090192000371,Mcdonough Middle School,2021-22,2021,316.0,False,True
090192000371,Mcdonough Middle School,2022-23,2022,317.0,False,True
090192000371,Mcdonough Middle School,2023-24,2023,346.0,False,True
090192000371,Mcdonough Middle School,2024-25,2024,301.0,False,True
090192000381,Milner Middle School,1986-87,1986,694.0,False,True
090192000381,Milner Middle School,1987-88,1987,751.0,False,True
090192000381,Milner Middle School,1988-89,1988,701.0,False,True
090192000381,Milner Middle School,1989-90,1989,732.0,False,True
090192000381,Milner Middle School,1990-91,1990,646.0,False,True
090192000381,Milner Middle School,1991-92,1991,743.0,False,True
090192000381,Milner Middle School,1992-93,1992,672.0,False,True
090192000381,Milner Middle School,1993-94,1993,658.0,False,True
090192000381,Milner Middle School,1994-95,1994,657.0,False,True
090192000381,Milner Middle School,1995-96,1995,598.0,False,True
090192000381,Milner Middle School,1996-97,1996,573.0,False,True
090192000381,Milner Middle School,1997-98,1997,549.0,False,True
090192000381,Milner Middle School,1998-99,1998,552.0,False,True
090192000381,Milner Middle School,1999-00,1999,586.0,False,True
090192000381,Milner Middle School,2000-01,2000,562.0,False,True
090192000381,Milner Middle School,2001-02,2001,573.0,False,True
090192000381,Milner Middle School,2002-03,2002,556.0,False,True
090192000381,Milner Middle School,2003-04,2003,578.0,False,True
090192000381,Milner Middle School,2004-05,2004,493.0,False,True
090192000381,Milner Middle School,2005-06,2005,501.0,False,True
090192000381,Milner Middle School,2006-07,2006,404.0,False,True
090192000381,Milner Middle School,2007-08,2007,360.0,False,True
090192000381,Milner Middle School,2008-09,2008,417.0,False,True
090192000381,Milner Middle School,2009-10,2009,400.0,False,True
090192000381,Milner Middle School,2010-11,2010,412.0,False,True
090192000381,Milner Middle School,2011-12,2011,423.0,False,True
090192000381,Milner Middle School,2012-13,2012,373.0,False,True
090192000381,Milner Middle School,2013-14,2013,376.0,False,True
090192000381,Milner Middle School,2014-15,2014,330.0,False,True
090192000381,Milner Middle School,2015-16,2015,334.0,False,True
090192000381,Milner Middle School,2016-17,2016,292.0,False,True
090192000381,Milner Middle School,2017-18,2017,309.0,False,True
090192000381,Milner Middle School,2018-19,2018,329.0,False,True
090192000381,Milner Middle School,2019-20,2019,320.0,False,True
090192000381,Milner Middle School,2020-21,2020,328.0,False,True
090192000381,Milner Middle School,2021-22,2021,312.0,False,True
090192000381,Milner Middle School,2022-23,2022,284.0,False,True
090192000381,Milner Middle School,2023-24,2023,278.0,False,True
090192000381,Milner Middle School,2024-25,2024,261.0,False,True
090192001641,Montessori Magnet At Batchelder School,1986-87,1986,,False,False
090192001641,Montessori Magnet At Batchelder School,1987-88,1987,,False,False
090192001641,Montessori Magnet At Batchelder School,1988-89,1988,,False,False
090192001641,Montessori Magnet At Batchelder School,1989-90,1989,,False,False
090192001641,Montessori Magnet At Batchelder School,1990-91,1990,,False,False
090192001641,Montessori Magnet At Batchelder School,1991-92,1991,,False,False
090192001641,Montessori Magnet At Batchelder School,1992-93,1992,,False,False
090192001641,Montessori Magnet At Batchelder School,1993-94,1993,,False,False
090192001641,Montessori Magnet At Batchelder School,1994-95,1994,,False,False
090192001641,Montessori Magnet At Batchelder School,1995-96,1995,,False,False
090192001641,Montessori Magnet At Batchelder School,1996-97,1996,,False,False
090192001641,Montessori Magnet At Batchelder School,1997-98,1997,,False,False
090192001641,Montessori Magnet At Batchelder School,1998-99,1998,,False,False
090192001641,Montessori Magnet At Batchelder School,1999-00,1999,,False,False
090192001641,Montessori Magnet At Batchelder School,2000-01,2000,,False,False
090192001641,Montessori Magnet At Batchelder School,2001-02,2001,,False,False
090192001641,Montessori Magnet At Batchelder School,2002-03,2002,,False,False
090192001641,Montessori Magnet At Batchelder School,2003-04,2003,,False,False
090192001641,Montessori Magnet At Batchelder School,2004-05,2004,,False,False
090192001641,Montessori Magnet At Batchelder School,2005-06,2005,,False,False
090192001641,Montessori Magnet At Batchelder School,2006-07,2006,,False,False
090192001641,Montessori Magnet At Batchelder School,2007-08,2007,,False,False
090192001641,Montessori Magnet At Batchelder School,2008-09,2008,,False,False
090192001641,Montessori Magnet At Batchelder School,2009-10,2009,,False,False
090192001641,Montessori Magnet At Batchelder School,2010-11,2010,,False,False
090192001641,Montessori Magnet At Batchelder School,2011-12,2011,,False,False
090192001641,Montessori Magnet At Batchelder School,2012-13,2012,,False,False
090192001641,Montessori Magnet At Batchelder School,2013-14,2013,158.0,False,False
090192001641,Montessori Magnet At Batchelder School,2014-15,2014,212.0,False,False
090192001641,Montessori Magnet At Batchelder School,2015-16,2015,259.0,False,False
090192001641,Montessori Magnet At Batchelder School,2016-17,2016,304.0,False,False
090192001641,Montessori Magnet At Batchelder School,2017-18,2017,306.0,False,False
090192001641,Montessori Magnet At Batchelder School,2018-19,2018,345.0,False,False
090192001641,Montessori Magnet At Batchelder School,2019-20,2019,366.0,False,False
090192001641,Montessori Magnet At Batchelder School,2020-21,2020,372.0,False,False
090192001641,Montessori Magnet At Batchelder School,2021-22,2021,362.0,False,False
090192001641,Montessori Magnet At Batchelder School,2022-23,2022,363.0,False,False
090192001641,Montessori Magnet At Batchelder School,2023-24,2023,366.0,False,False
090192001641,Montessori Magnet At Batchelder School,2024-25,2024,346.0,False,False
090192001531,Montessori Magnet At Fisher School,1986-87,1986,,False,False
090192001531,Montessori Magnet At Fisher School,1987-88,1987,,False,False
090192001531,Montessori Magnet At Fisher School,1988-89,1988,,False,False
090192001531,Montessori Magnet At Fisher School,1989-90,1989,,False,False
090192001531,Montessori Magnet At Fisher School,1990-91,1990,,False,False
090192001531,Montessori Magnet At Fisher School,1991-92,1991,,False,False
090192001531,Montessori Magnet At Fisher School,1992-93,1992,,False,False
090192001531,Montessori Magnet At Fisher School,1993-94,1993,,False,False
090192001531,Montessori Magnet At Fisher School,1994-95,1994,,False,False
090192001531,Montessori Magnet At Fisher School,1995-96,1995,,False,False
090192001531,Montessori Magnet At Fisher School,1996-97,1996,,False,False
090192001531,Montessori Magnet At Fisher School,1997-98,1997,,False,False
090192001531,Montessori Magnet At Fisher School,1998-99,1998,,False,False
090192001531,Montessori Magnet At Fisher School,1999-00,1999,,False,False
090192001531,Montessori Magnet At Fisher School,2000-01,2000,,False,False
090192001531,Montessori Magnet At Fisher School,2001-02,2001,,False,False
090192001531,Montessori Magnet At Fisher School,2002-03,2002,,False,False
090192001531,Montessori Magnet At Fisher School,2003-04,2003,,False,False
090192001531,Montessori Magnet At Fisher School,2004-05,2004,,False,False
090192001531,Montessori Magnet At Fisher School,2005-06,2005,,False,False
090192001531,Montessori Magnet At Fisher School,2006-07,2006,,False,False
090192001531,Montessori Magnet At Fisher School,2007-08,2007,,False,False
090192001531,Montessori Magnet At Fisher School,2008-09,2008,101.0,False,False
090192001531,Montessori Magnet At Fisher School,2009-10,2009,149.0,False,False
090192001531,Montessori Magnet At Fisher School,2010-11,2010,198.0,False,False
090192001531,Montessori Magnet At Fisher School,2011-12,2011,240.0,False,False
090192001531,Montessori Magnet At Fisher School,2012-13,2012,279.0,False,False
090192001531,Montessori Magnet At Fisher School,2013-14,2013,291.0,False,False
090192001531,Montessori Magnet At Fisher School,2014-15,2014,323.0,False,False
090192001531,Montessori Magnet At Fisher School,2015-16,2015,340.0,False,False
090192001531,Montessori Magnet At Fisher School,2016-17,2016,336.0,False,False
090192001531,Montessori Magnet At Fisher School,2017-18,2017,343.0,False,False
090192001531,Montessori Magnet At Fisher School,2018-19,2018,352.0,False,False
090192001531,Montessori Magnet At Fisher School,2019-20,2019,358.0,False,False
090192001531,Montessori Magnet At Fisher School,2020-21,2020,360.0,False,False
090192001531,Montessori Magnet At Fisher School,2021-22,2021,333.0,False,False
090192001531,Montessori Magnet At Fisher School,2022-23,2022,343.0,False,False
090192001531,Montessori Magnet At Fisher School,2023-24,2023,353.0,False,False
090192001531,Montessori Magnet At Fisher School,2024-25,2024,353.0,False,False
090192000210,Montessori Magnet School,1986-87,1986,,False,False
090192000210,Montessori Magnet School,1987-88,1987,,False,False
090192000210,Montessori Magnet School,1988-89,1988,,False,False
090192000210,Montessori Magnet School,1989-90,1989,,False,False
090192000210,Montessori Magnet School,1990-91,1990,,False,False
090192000210,Montessori Magnet School,1991-92,1991,,False,False
090192000210,Montessori Magnet School,1992-93,1992,,False,False
090192000210,Montessori Magnet School,1993-94,1993,,False,False
090192000210,Montessori Magnet School,1994-95,1994,74.0,False,False
090192000210,Montessori Magnet School,1995-96,1995,109.0,True,False
090192000210,Montessori Magnet School,1996-97,1996,115.0,False,False
090192000210,Montessori Magnet School,1997-98,1997,139.0,False,False
090192000210,Montessori Magnet School,1998-99,1998,116.0,False,False
090192000210,Montessori Magnet School,1999-00,1999,,False,False
090192000210,Montessori Magnet School,2000-01,2000,,False,False
090192000210,Montessori Magnet School,2001-02,2001,,False,False
090192000210,Montessori Magnet School,2002-03,2002,,False,False
090192000210,Montessori Magnet School,2003-04,2003,,False,False
090192000210,Montessori Magnet School,2004-05,2004,,False,False
090192000210,Montessori Magnet School,2005-06,2005,,False,False
090192000210,Montessori Magnet School,2006-07,2006,,False,False
090192000210,Montessori Magnet School,2007-08,2007,,False,False
090192000210,Montessori Magnet School,2008-09,2008,,False,False
090192000210,Montessori Magnet School,2009-10,2009,,False,False
090192000210,Montessori Magnet School,2010-11,2010,,False,False
090192000210,Montessori Magnet School,2011-12,2011,,False,False
090192000210,Montessori Magnet School,2012-13,2012,,False,False
090192000210,Montessori Magnet School,2013-14,2013,,False,False
090192000210,Montessori Magnet School,2014-15,2014,,False,False
090192000210,Montessori Magnet School,2015-16,2015,,False,False
090192000210,Montessori Magnet School,2016-17,2016,,False,False
090192000210,Montessori Magnet School,2017-18,2017,,False,False
090192000210,Montessori Magnet School,2018-19,2018,,False,False
090192000210,Montessori Magnet School,2019-20,2019,,False,False
090192000210,Montessori Magnet School,2020-21,2020,,False,False
090192000210,Montessori Magnet School,2021-22,2021,,False,False
090192000210,Montessori Magnet School,2022-23,2022,,False,False
090192000210,Montessori Magnet School,2023-24,2023,,False,False
090192000210,Montessori Magnet School,2024-25,2024,,False,False
090192000372,Naylor/Ccsu Leadership Academy,1986-87,1986,518.0,False,True
090192000372,Naylor/Ccsu Leadership Academy,1987-88,1987,529.0,False,True
090192000372,Naylor/Ccsu Leadership Academy,1988-89,1988,487.0,False,True
